;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
0;DEU;Europe;Germany;2020-01-27;1,0;1,0;;;;;0,012;0,012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
1;DEU;Europe;Germany;2020-01-28;4,0;3,0;;;;;0,048;0,036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
2;DEU;Europe;Germany;2020-01-29;4,0;0,0;;;;;0,048;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
3;DEU;Europe;Germany;2020-01-30;4,0;0,0;;;;;0,048;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
4;DEU;Europe;Germany;2020-01-31;5,0;1,0;;;;;0,06;0,012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
5;DEU;Europe;Germany;2020-02-01;8,0;3,0;1,143;;;;0,095;0,036;0,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
6;DEU;Europe;Germany;2020-02-02;10,0;2,0;1,429;;;;0,119;0,024;0,017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-4767,9;-4,74;-5,22;-56,82804808
7;DEU;Europe;Germany;2020-02-03;12,0;2,0;1,571;;;;0,143;0,024;0,019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
8;DEU;Europe;Germany;2020-02-04;12,0;0,0;1,143;;;;0,143;0,0;0,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
9;DEU;Europe;Germany;2020-02-05;12,0;0,0;1,143;;;;0,143;0,0;0,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
10;DEU;Europe;Germany;2020-02-06;12,0;0,0;1,143;;;;0,143;0,0;0,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
11;DEU;Europe;Germany;2020-02-07;13,0;1,0;1,143;;;;0,155;0,012;0,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
12;DEU;Europe;Germany;2020-02-08;13,0;0,0;0,714;;;;0,155;0,0;0,009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
13;DEU;Europe;Germany;2020-02-09;14,0;1,0;0,571;;;;0,167;0,012;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-6599,8;-5,43;-8,78;-78,66225209
14;DEU;Europe;Germany;2020-02-10;14,0;0,0;0,286;;;;0,167;0,0;0,003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
15;DEU;Europe;Germany;2020-02-11;16,0;2,0;0,571;;;;0,191;0,024;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,56;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
16;DEU;Europe;Germany;2020-02-12;16,0;0,0;0,571;;;;0,191;0,0;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
17;DEU;Europe;Germany;2020-02-13;16,0;0,0;0,571;;;;0,191;0,0;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
18;DEU;Europe;Germany;2020-02-14;16,0;0,0;0,429;;;;0,191;0,0;0,005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
19;DEU;Europe;Germany;2020-02-15;16,0;0,0;0,429;;;;0,191;0,0;0,005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
20;DEU;Europe;Germany;2020-02-16;16,0;0,0;0,286;;;;0,191;0,0;0,003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-8363,3;-5,85;-8,24;-99,68120441
21;DEU;Europe;Germany;2020-02-17;16,0;0,0;0,286;;;;0,191;0,0;0,003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
22;DEU;Europe;Germany;2020-02-18;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
23;DEU;Europe;Germany;2020-02-19;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
24;DEU;Europe;Germany;2020-02-20;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
25;DEU;Europe;Germany;2020-02-21;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
26;DEU;Europe;Germany;2020-02-22;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
27;DEU;Europe;Germany;2020-02-23;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11277,2;-6,84;-13,33;-134,4116411
28;DEU;Europe;Germany;2020-02-24;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
29;DEU;Europe;Germany;2020-02-25;16,0;0,0;0,0;;;;0,191;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,11;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
30;DEU;Europe;Germany;2020-02-26;21,0;5,0;0,714;;;;0,25;0,06;0,009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,67;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
31;DEU;Europe;Germany;2020-02-27;26,0;5,0;1,429;;;;0,31;0,06;0,017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,67;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
32;DEU;Europe;Germany;2020-02-28;53,0;27,0;5,286;;;;0,632;0,322;0,063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,44;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
33;DEU;Europe;Germany;2020-02-29;66,0;13,0;7,143;;;;0,787;0,155;0,085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
34;DEU;Europe;Germany;2020-03-01;117,0;51,0;14,429;;;;1,395;0,608;0,172;;;;;;;;;;;24,0;0,286;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-14146,5;-7,56;-12,82;-168,6104956
35;DEU;Europe;Germany;2020-03-02;150,0;33,0;19,143;;;;1,788;0,393;0,228;;;;2,71;;;;;;;29,0;0,346;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
36;DEU;Europe;Germany;2020-03-03;188,0;38,0;24,571;;;;2,241;0,453;0,293;;;;2,79;;;;;;;46,0;0,548;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
37;DEU;Europe;Germany;2020-03-04;240,0;52,0;31,286;;;;2,861;0,62;0,373;;;;2,88;;;;;;;64,0;0,763;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
38;DEU;Europe;Germany;2020-03-05;349,0;109,0;46,143;;;;4,16;1,299;0,55;;;;2,95;;;;;;;76,0;0,906;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
39;DEU;Europe;Germany;2020-03-06;534,0;185,0;68,714;;;;6,365;2,205;0,819;;;;3,04;;;;;;;91,0;1,085;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
40;DEU;Europe;Germany;2020-03-07;684,0;150,0;88,286;;;;8,153;1,788;1,052;;;;2,99;;;;;;;133,0;1,585;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
41;DEU;Europe;Germany;2020-03-08;847,0;163,0;104,286;;;;10,095;1,943;1,243;;;;2,94;;;;;;;149,0;1,776;;;;;;;;;;;;;;;;;;;;;;;25,0;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-16342,4;-7,82;-10,04;-194,7831735
42;DEU;Europe;Germany;2020-03-09;1112,0;265,0;137,429;2,0;2,0;;13,254;3,159;1,638;0,024;0,024;;2,94;;;;;;;160,0;1,907;;;;;;;;;;;;;;;;;;;;;;;28,7;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
43;DEU;Europe;Germany;2020-03-10;1296,0;184,0;158,286;2,0;0,0;;15,447;2,193;1,887;0,024;0,0;;2,9;;;;;;;183,0;2,181;;;;;;;;;;;;;;;;;;;;;;;32,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
44;DEU;Europe;Germany;2020-03-11;1567,0;271,0;189,571;3,0;1,0;;18,677;3,23;2,259;0,036;0,012;;2,94;;;;;;;222,0;2,646;;;;;;;;;;;;;;;;;;;;;;;32,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
45;DEU;Europe;Germany;2020-03-12;2369,0;802,0;288,571;5,0;2,0;;28,236;9,559;3,439;0,06;0,024;;2,98;;;;;;;264,0;3,147;;;;;;;;;;;;;;;;;;;;;;;32,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
46;DEU;Europe;Germany;2020-03-13;3062,0;693,0;361,143;5,0;0,0;;36,496;8,26;4,304;0,06;0,0;;2,87;;;;;;;323,0;3,85;;;;;;;;;;;;;;;;;;;;;;;32,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
47;DEU;Europe;Germany;2020-03-14;3795,0;733,0;444,429;8,0;3,0;1,143;45,232;8,737;5,297;0,095;0,036;0,014;2,82;;;;;;;395,0;4,708;;;;;;;;;;;;;;;;;;;;;;;32,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
48;DEU;Europe;Germany;2020-03-15;4838,0;1043,0;570,143;12,0;4,0;1,714;57,664;12,431;6,795;0,143;0,048;0,02;2,79;;;;;;;451,0;5,375;129291,0;;1,541;;;;0,058;17,2;tests performed;;;;;;;;;;;;;;32,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-17429,1;-7,58;-5,19;-207,735425
49;DEU;Europe;Germany;2020-03-16;6012,0;1174,0;700,0;12,0;0,0;1,429;71,656;13,993;8,343;0,143;0,0;0,017;2,69;;;;;;;525,0;6,257;;;;;;;;;tests performed;;;;;;;;;;;;;;42,13;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
50;DEU;Europe;Germany;2020-03-17;7156,0;1144,0;837,143;12,0;0,0;1,429;85,292;13,635;9,978;0,143;0,0;0,017;2,6;;;;;;;686,0;8,176;;;;;;;;;tests performed;;;;;;;;;;;;;;42,13;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
51;DEU;Europe;Germany;2020-03-18;8198,0;1042,0;947,286;12,0;0,0;1,286;97,711;12,419;11,291;0,143;0,0;0,015;2,52;;;;;;;858,0;10,226;;;;;;;;;tests performed;;;;;;;;;;;;;;52,31;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
52;DEU;Europe;Germany;2020-03-19;10999,0;2801,0;1232,857;20,0;8,0;2,143;131,096;33,385;14,694;0,238;0,095;0,026;2,49;;;;;;;1127,0;13,433;;;;;;;;;tests performed;;;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
53;DEU;Europe;Germany;2020-03-20;13957,0;2958,0;1556,429;31,0;11,0;3,714;166,352;35,256;18,551;0,369;0,131;0,044;2,41;200,0;2,384;;;;;1402,0;16,71;;;;;;;;;tests performed;;;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
54;DEU;Europe;Germany;2020-03-21;16662,0;2705,0;1838,143;47,0;16,0;5,571;198,592;32,241;21,909;0,56;0,191;0,066;2,32;308,0;3,671;;;;;1688,0;20,119;;;;;;;;;tests performed;;;;;;;;;;;;;;68,06;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
55;DEU;Europe;Germany;2020-03-22;18610,0;1948,0;1967,429;55,0;8,0;6,143;221,81;23,218;23,45;0,656;0,095;0,073;2,25;364,0;4,338;;;;;2015,0;24,017;503825,0;;6,005;;53505,0;0,638;0,069;14,5;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-17779,2;-7,11;-1,74;-211,9082264
56;DEU;Europe;Germany;2020-03-23;22672,0;4062,0;2380,0;86,0;31,0;10,571;270,225;48,415;28,367;1,025;0,369;0,126;2,24;451,0;5,375;;;;;2230,0;26,579;;;;;53567,0;0,638;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
57;DEU;Europe;Germany;2020-03-24;27436,0;4764,0;2897,143;114,0;28,0;14,571;327,007;56,782;34,531;1,359;0,334;0,174;2,17;616,0;7,342;;;;;2529,0;30,143;;;;;53630,0;0,639;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
58;DEU;Europe;Germany;2020-03-25;31554,0;4118,0;3336,571;149,0;35,0;19,571;376,088;49,082;39,768;1,776;0,417;0,233;2,0;789,0;9,404;;;;;2994,0;35,685;;;;;53693,0;0,64;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
59;DEU;Europe;Germany;2020-03-26;36508,0;4954,0;3644,143;198,0;49,0;25,429;435,135;59,046;43,434;2,36;0,584;0,303;1,82;824,0;9,821;;;;;3484,0;41,525;;;;;53755,0;0,641;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
60;DEU;Europe;Germany;2020-03-27;42288,0;5780,0;4047,286;253,0;55,0;31,714;504,026;68,891;48,239;3,015;0,656;0,378;1,73;905,0;10,787;;;;;3972,0;47,342;;;;;53818,0;0,641;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
61;DEU;Europe;Germany;2020-03-28;48582,0;6294,0;4560,0;325,0;72,0;39,714;579,043;75,017;54,35;3,874;0,858;0,473;1,66;1001,0;11,931;;;;;4459,0;53,146;;;;;53880,0;0,642;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
62;DEU;Europe;Germany;2020-03-29;52547,0;3965,0;4848,143;389,0;64,0;47,714;626,302;47,258;57,784;4,636;0,763;0,569;1,57;1063,0;12,67;;;;;4863,0;57,962;881424,0;;10,506;;53943,0;0,643;0,088;11,4;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-17504,1;-6,5;1,42;-208,6293413
63;DEU;Europe;Germany;2020-03-30;57298,0;4751,0;4946,571;455,0;66,0;52,714;682,928;56,627;58,958;5,423;0,787;0,628;1,49;1203,0;14,338;;;;;5145,0;61,323;;;;;54760,0;0,653;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
64;DEU;Europe;Germany;2020-03-31;61913,0;4615,0;4925,286;583,0;128,0;67,0;737,934;55,006;58,704;6,949;1,526;0,799;1,42;1551,0;18,486;;;;;5476,0;65,268;;;;;55577,0;0,662;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
65;DEU;Europe;Germany;2020-04-01;67366,0;5453,0;5116,0;732,0;149,0;83,286;802,928;64,994;60,977;8,725;1,776;0,993;1,35;1785,0;21,275;;;;;5905,0;70,381;;;;;56395,0;0,672;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
66;DEU;Europe;Germany;2020-04-02;73522,0;6156,0;5287,714;872,0;140,0;96,286;876,3;73,373;63,024;10,393;1,669;1,148;1,26;2103,0;25,065;;;;;6129,0;73,051;;;;;57212,0;0,682;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
67;DEU;Europe;Germany;2020-04-03;79696,0;6174,0;5344,0;1017,0;145,0;109,143;949,887;73,587;63,695;12,122;1,728;1,301;1,21;2364,0;28,176;;;;;6263,0;74,648;;;;;58029,0;0,692;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
68;DEU;Europe;Germany;2020-04-04;85778,0;6082,0;5313,714;1158,0;141,0;119,0;1022,378;72,491;63,334;13,802;1,681;1,418;1,18;2474,0;29,487;;;;;6355,0;75,745;;;;;58846,0;0,701;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
69;DEU;Europe;Germany;2020-04-05;91714,0;5936,0;5595,286;1342,0;184,0;136,143;1093,129;70,75;66,69;15,995;2,193;1,623;1,15;2531,0;30,167;;;;;6238,0;74,35;1299070,0;;15,483;;59664,0;0,711;0,09;11,1;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-15790,4;-5,48;9,04;-188,2039494
70;DEU;Europe;Germany;2020-04-06;95391,0;3677,0;5441,857;1434,0;92,0;139,857;1136,954;43,826;64,861;17,092;1,097;1,667;1,07;2554,0;30,441;;;;;6106,0;72,777;;;;;58971,0;0,703;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
71;DEU;Europe;Germany;2020-04-07;99225,0;3834,0;5330,286;1607,0;173,0;146,286;1182,651;45,697;63,531;19,154;2,062;1,744;1,01;2644,0;31,514;;;;;6040,0;71,99;;;;;58278,0;0,695;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
72;DEU;Europe;Germany;2020-04-08;103228,0;4003,0;5123,143;1861,0;254,0;161,286;1230,363;47,711;61,062;22,181;3,027;1,922;0,95;2661,0;31,716;;;;;5786,0;68,963;;;;;57585,0;0,686;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
73;DEU;Europe;Germany;2020-04-09;108202,0;4974,0;4954,286;2107,0;246,0;176,429;1289,647;59,285;59,05;25,113;2,932;2,103;0,89;2718,0;32,396;;;;;5623,0;67,02;;;;;56892,0;0,678;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
74;DEU;Europe;Germany;2020-04-10;113525,0;5323,0;4832,714;2373,0;266,0;193,714;1353,091;63,444;57,601;28,284;3,17;2,309;0,86;2704,0;32,229;;;;;5439,0;64,827;;;;;56199,0;0,67;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
75;DEU;Europe;Germany;2020-04-11;117658,0;4133,0;4554,286;2544,0;171,0;198,0;1402,352;49,261;54,282;30,322;2,038;2,36;0,83;2657,0;31,668;;;;;4975,0;59,296;;;;;55506,0;0,662;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
76;DEU;Europe;Germany;2020-04-12;120479,0;2821,0;4109,286;2673,0;129,0;190,143;1435,975;33,623;48,978;31,859;1,538;2,266;0,8;2657,0;31,668;;;;;4798,0;57,187;1682764,0;;20,057;;54813,0;0,653;0,08;12,5;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-13650,7;-4,45;11,65;-162,7011128
77;DEU;Europe;Germany;2020-04-13;123016,0;2537,0;3946,429;2799,0;126,0;195,0;1466,213;30,238;47,037;33,361;1,502;2,324;0,78;2722,0;32,443;;;;;4737,0;56,46;;;;;53921,0;0,643;;;tests performed;;;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
